timestamp,user_ip,file_count,data_volume_mb,device_id,total_files_on_usb,label,action_no
1729009016,19216824299.0,5,279.75,13,44037,0,0.5
1729945193,192168000000.0,3,80762.88,89,26412,1,0.5
1714286962,11211444191.0,6,717.47,83,31696,1,0.0
1707457206,192168000000.0,12,264.12,92,8874,1,0.0
1702464443,19910040170.0,3,668.17,86,34586,1,0.5
1707583898,1921684388.0,3,522.35,39,43315,1,0.0
1722275005,5769195185.0,4,42414.08,1,30796,1,1.0
1718278812,133149000000.0,9,455.86,41,33018,1,0.0
1705090632,192168000000.0,4,885.82,78,9561,1,0.5
1704369218,19216853156.0,7,558.73,80,33723,1,0.0
1718327753,154166000000.0,8,985.35,47,3365,1,0.0
1724504436,192168000000.0,5,901.63,36,41493,1,0.0
1709955006,1921686736.0,5,717.12,46,42334,1,1.0
1731357877,192168000000.0,6,75612.16,79,48679,1,0.5
1730974901,19216871133.0,4,27.55,40,36226,0,1.0
1706760352,19216821313.0,5,710.37,48,8635,1,0.0
1728851435,19216849187.0,5,553.94,40,34102,1,0.5
1729141407,19216823198.0,4,930.31,99,15220,1,0.5
1726669869,192168000000.0,5,493.37,13,11441,0,0.0
1713678105,19216860137.0,9,629.99,42,28123,1,0.0
1712236290,192168000000.0,6,99379.2,72,48107,1,0.0
1728227097,1921688380.0,4,732.72,66,10088,1,0.0
1702839482,1921680236.0,4,885.25,71,48889,1,0.5
1722303290,19216840186.0,7,753.02,57,11832,1,1.0
1702298518,192168000000.0,5,34785.28,52,43343,1,0.5
1705735589,1921683822.0,4,69611.52,61,42704,1,1.0
1715539109,174111000000.0,3,377.47,92,33865,1,0.5
1725495338,192168000000.0,4,561.16,63,2773,1,0.0
1717887792,19216859208.0,7,17612.8,67,27864,1,0.0
1725836441,1921689363.0,5,622.92,37,42131,1,0.5
1708747195,221697216.0,8,61696.0,68,11478,1,0.0
1730668016,19216824169.0,4,563.07,29,15316,1,0.0
1707436520,105176000000.0,6,9.06,67,25680,1,0.5
1722638145,192168000000.0,3,57.74,13,20286,1,0.5
1724201709,1921681650.0,3,890.42,99,12766,1,0.0
1706723588,19216816328.0,4,844.92,11,7343,0,0.0
1703079253,192168000000.0,3,20.6,70,44573,0,1.0
1728827680,192168000000.0,5,262.32,62,12262,1,0.5
1721407914,3468245213.0,7,223.45,65,2334,1,0.0
1709924335,19216818372.0,5,858.5,22,45247,1,0.0
1730899118,192168000000.0,7,605.05,72,3252,1,0.0
1717107801,192168000000.0,6,494.74,52,36191,1,0.0
1730757149,192168000000.0,6,26.13,69,42918,1,0.0
1723337293,1871501176.0,7,33955.84,23,13595,1,1.0
1708267138,192168000000.0,6,404.55,74,46518,1,0.0
1723011073,192168000000.0,3,55715.84,38,5125,1,0.5
1723212788,192168000000.0,7,912.79,44,38492,1,0.0
1703911999,192168000000.0,4,861.61,26,44678,1,0.0
1727231025,167922534.0,6,890.49,28,42445,1,0.5
1714186285,192168000000.0,6,249.31,6,24291,1,1.0
1727372139,19216825195.0,9,83732.48,61,5572,1,0.5
1724636771,19216825077.0,7,345.11,39,35387,1,0.0
1717684403,19216855109.0,7,397.09,62,47123,1,0.0
1702243886,19216813193.0,5,945.59,84,12326,1,0.0
1723325881,192168000000.0,4,892.28,35,1377,1,0.0
1706346503,19216816481.0,6,174.84,88,14767,1,0.0
1717838893,1921683648.0,3,897.79,89,7894,1,0.0
1719945693,192168000000.0,8,798.85,29,22239,1,0.0
1729601245,19216814759.0,2,388.23,100,43069,0,0.0
1719347326,1921682188.0,7,87.58,65,47635,1,0.0
1719070071,192168000000.0,4,391.89,89,43003,1,0.5
1729366277,1921685466.0,6,72273.92,100,10752,1,0.0
1712131746,19216870183.0,6,94228.48,55,31397,1,0.0
1709483212,19216881181.0,6,786.28,83,33727,1,0.5
1715359704,192168000000.0,7,20828.16,50,13198,1,0.5
1720555337,19216818310.0,4,327.06,10,20803,1,0.0
1726044001,19216834215.0,6,435.82,58,37508,0,0.0
1719237315,192168000000.0,6,818.21,56,6456,0,0.0
1713343171,1921681891.0,4,997.45,93,21039,0,0.5
1732042065,192168000000.0,7,524.58,49,41489,1,0.0
1727274050,19216815109.0,4,975.58,97,17790,0,0.5
1729175909,19216850108.0,9,740.91,97,33331,1,0.0
1717763719,1921683597.0,6,616.55,81,43823,0,0.0
1707062079,192168000000.0,5,40.86,37,32022,1,0.0
1718723990,1921681334.0,5,906.37,78,35730,0,0.0
1730303125,19216898233.0,6,243.73,72,2093,0,0.5
1723951119,19216872171.0,8,4.62,45,14803,1,0.0
1723814395,20093248145.0,2,297.43,97,40671,1,0.0
1721797616,192168000000.0,7,535.63,86,26675,1,0.0
1708948712,64114215157.0,6,182.9,96,20240,1,0.5
1723258856,192168000000.0,6,240.57,26,24987,1,0.5
1705862931,19216820158.0,8,923.14,77,34750,1,0.5
1715804606,12677182130.0,9,860.65,43,2867,1,0.0
1724748344,19228154202.0,4,92938.24,60,25316,1,0.0
1707482179,192168000000.0,8,466.59,35,46553,1,0.0
1703562357,192168000000.0,3,449.87,64,24058,1,0.0
1705909040,19216873110.0,10,336.79,34,42080,1,0.5
1718206722,19216865225.0,7,557.16,78,48316,1,0.5
1732534230,192168000000.0,5,80568.32,99,45291,1,0.5
1725536306,1921681633.0,6,818.56,20,22368,0,0.0
1719972833,192168000000.0,8,51425.28,46,16487,1,0.0
1715646325,102123000000.0,7,446.63,5,33812,1,0.0
1708238814,192168000000.0,5,786.45,33,28313,1,0.5
1706811226,19216824243.0,6,895.91,81,5279,1,0.0
1723216750,1921682111.0,5,29470.72,16,17646,1,0.0
1709356045,192168000000.0,7,812.55,77,20088,1,0.5
1719440249,192168000000.0,4,35287.04,20,6121,1,0.5
1713676183,246179000000.0,5,101550.08,9,7866,1,0.0
1705492368,1921683118.0,5,743.53,55,38463,0,0.0
1726660249,192168287.0,6,486.75,86,29404,0,0.0
1730950598,1921687735.0,5,69498.88,76,29590,1,0.0
1714689064,192168000000.0,7,528.39,36,20454,1,0.5
1717592233,19216815080.0,3,602.01,57,9162,0,0.0
1730616952,230221591.0,5,501.42,57,11301,1,0.0
1716901103,19216885214.0,7,765.71,64,20775,1,0.0
1707584997,192168000000.0,8,64.73,12,18527,1,0.5
1701257142,19216859249.0,6,466.64,98,29106,0,0.0
1712590430,19216844226.0,7,907.34,64,8537,1,0.0
1727279759,192168000000.0,3,19230.72,11,7395,1,0.0
1703794539,192168000000.0,4,291.32,33,14756,1,0.0
1721618295,19216842127.0,5,55316.48,8,5874,1,0.0
1712292095,192168000000.0,4,188.57,32,27244,1,0.0
1712156799,3682074.0,6,727.14,25,12038,1,0.0
1713987185,192168000000.0,7,453.15,26,33528,1,0.0
1719751404,23377129248.0,5,754.53,92,39717,1,0.0
1709846135,2402403067.0,9,733.45,87,14105,1,0.5
1717500222,1921681327.0,9,795.52,33,2490,1,0.0
1711900986,23762251229.0,5,186.7,33,48110,1,0.0
1712830043,192168000000.0,6,165.18,98,5822,0,0.5
1729322799,19216810797.0,5,277.95,76,38289,1,0.0
1714851055,192168000000.0,5,97.38,100,16472,1,0.0
1708836835,1921683159.0,4,544.15,9,5114,1,0.5
1721230679,192168000000.0,10,499.46,62,42460,1,0.0
1706774638,192168000000.0,10,122.09,82,26713,1,0.5
1716132196,19216814321.0,8,116.34,41,48322,1,0.5
1726812479,192168000000.0,4,41369.6,84,26874,1,1.0
1728559923,19216892152.0,5,737.32,80,32385,0,0.5
1723993093,192168000000.0,9,960.3,81,40881,1,0.5
1713670070,19216862110.0,4,682.58,62,47920,1,0.0
1701381590,1921686745.0,9,955.94,53,38583,1,0.0
1720541233,192168000000.0,4,427.2,36,32583,0,0.0
1713991997,19216822637.0,7,742.34,49,26345,1,0.0
1729956005,1921681673.0,10,98119.68,33,727,1,0.0
1705313428,1921686962.0,5,308.27,27,29639,0,0.0
1716667352,19216815576.0,7,82862.08,51,44436,1,0.5
1725813680,192168119.0,8,955.85,80,4834,1,0.0
1730496737,192168000000.0,4,666.85,20,12355,1,0.0
1732105314,192168000000.0,7,279.69,44,47629,1,0.0
1724430097,18211314777.0,5,50.95,47,45227,1,0.0
1706614672,192168000000.0,6,645.1,26,17476,0,0.0
1727146801,19216853222.0,5,343.08,14,8656,1,0.0
1721383959,192168000000.0,7,668.14,29,17690,1,0.0
1705251509,132113000000.0,2,70440.96,52,16623,1,0.0
1727147233,192168000000.0,6,145.3,19,1898,1,0.5
1722217410,19216818661.0,7,60866.56,50,46171,1,0.0
1710966002,192168000000.0,4,868.67,21,26017,1,0.5
1717106534,19216872140.0,1,57374.72,44,34868,1,0.0
1716676639,19216819848.0,6,776.33,67,47361,1,0.0
1718463718,19216841248.0,8,681.49,87,13837,1,0.5
1730151771,19216813962.0,5,334.35,71,2914,1,0.0
1721179464,19216816318.0,5,915.15,22,8237,1,0.0
1717163374,19216856233.0,4,63969.28,84,12810,1,0.0
1720046733,192168000000.0,10,487.82,78,22286,1,0.5
1705490245,19216858220.0,5,98.46,56,39249,0,0.5
1731860735,1921686324.0,6,27.04,30,8313,1,0.0
1707639706,45216109138.0,7,74629.12,44,32160,1,0.0
1718782693,1921683168.0,3,987.26,29,41894,1,0.5
1712462328,19216810329.0,8,100567.04,87,27097,1,0.0
1707963062,19216852129.0,8,388.43,64,11568,1,0.5
1719593440,18243236191.0,5,348.48,53,34967,1,0.0
1701487777,19216886208.0,4,269.01,90,27982,1,0.5
1724242166,192168000000.0,5,606.95,94,46126,0,0.0
1723456551,192168000000.0,6,19.91,98,22962,0,0.0
1721221305,19216894180.0,4,923.95,65,41531,0,0.5
1720088336,19216820580.0,10,90490.88,75,16395,1,0.0
1727783510,32118123226.0,5,340.13,23,14343,1,0.0
1730539015,1921684156.0,12,635.38,75,14303,1,0.5
1730003615,19216838208.0,3,150.69,62,36000,1,1.0
1709930605,1921683676.0,2,259.45,76,13119,1,0.5
1724996335,19216815718.0,5,72.81,41,11511,1,0.0
1714791453,192168000000.0,4,336.14,5,35384,1,0.0
1723366701,192168000000.0,5,822.23,52,49117,1,0.0
1714383961,19216817233.0,7,10833.92,31,39332,1,0.5
1715694105,192168000000.0,7,829.81,2,6051,1,0.0
1711960496,1921689012.0,6,464.33,84,39715,0,0.0
1706867700,19216891212.0,6,197.56,3,5025,0,0.0
1710559869,19216817745.0,5,730.03,56,25580,1,0.0
1725807689,19216810639.0,6,36474.88,6,26593,1,0.0
1709805386,19216819798.0,2,548.72,75,32527,0,0.5
1710215526,161244000000.0,8,469.3,40,48837,1,0.5
1712534118,19216864142.0,4,150.21,45,40568,1,0.0
1710255015,19216811020.0,2,958.26,71,49192,0,0.5
1709463928,192168000000.0,6,251.5,60,31508,1,0.0
1714693348,192168000000.0,3,873.98,44,8904,1,0.0
1718648710,192168000000.0,9,215.39,97,45327,1,0.0
1722814540,1879832114.0,6,61829.12,88,4799,1,0.0
1729007387,24214117326.0,7,622.34,47,7120,1,0.0
1706534710,192168000000.0,3,642.18,42,16586,0,0.0
1702742517,19216854109.0,7,121.12,21,9559,1,0.0
1724816776,1921681448.0,7,647.61,22,16598,1,0.0
1704484624,192168000000.0,10,717.42,39,10516,1,0.5
1725127986,19216820320.0,4,106.59,30,49974,1,0.5
1724089214,192168000000.0,6,222.39,98,9107,0,0.5
1711126057,19216817114.0,3,430.07,35,28430,0,0.0
1729359585,192168929.0,5,918.82,11,37150,1,0.5
1713015071,192168000000.0,6,800.9,6,17549,1,0.5
1715146107,19216868151.0,10,344.59,4,28135,1,0.0
1721839037,192168000000.0,6,74.72,94,39089,0,0.0
1718764547,192168000000.0,6,680.82,56,25709,1,0.0
1723219067,19216868135.0,10,931.07,27,18460,1,0.5
1724690990,19216819785.0,4,954.74,20,14901,0,0.0
1702217101,1921682865.0,6,851.75,65,8041,1,0.0
1710085254,10651189225.0,7,510.28,61,33277,1,0.5
1707884206,11817159160.0,6,118.22,32,24732,1,0.0
1701100103,19216871157.0,2,492.73,55,49835,0,0.0
1722618682,19216869103.0,4,127.21,32,25604,0,0.0
1729941392,19216821207.0,3,394.82,89,38011,1,0.0
1719118687,192168000000.0,7,63344.64,52,40479,1,0.0
1706549560,192168000000.0,10,656.29,75,31524,1,0.5
1710215927,192168000000.0,6,163.84,32,13765,1,0.5
1702529718,192168000000.0,7,31272.96,33,4955,1,0.0
1710293335,192168000000.0,5,823.37,28,25655,1,0.5
1727212512,19216812131.0,5,62699.52,53,1365,1,0.0
1713898303,192168000000.0,5,697.46,14,21171,1,0.5
1731422828,19216810610.0,5,555.46,64,38162,0,1.0
1731058277,2511836821.0,8,43.83,6,12253,1,0.0
1713865858,21312453168.0,5,701.23,95,38673,1,0.5
1725802000,19216843129.0,5,52490.24,41,28760,1,0.5
1726963690,1921683515.0,6,228.08,91,39293,1,0.0
1719419969,19013924128.0,3,889.52,8,3327,1,0.0
1716280172,192168000000.0,3,214.17,94,10221,0,0.0
1715622790,192168000000.0,4,133.56,49,6219,0,0.5
1725921081,192168000000.0,6,275.69,40,829,1,1.0
1716891048,192168237.0,8,548.39,18,16158,1,0.0
1725812457,1921685263.0,4,232.78,85,37148,1,0.5
1714839426,19216815207.0,8,621.04,40,46662,1,1.0
1723639930,13879124152.0,7,53800.96,90,48740,1,0.0
1708408354,15620684135.0,2,489.51,8,27386,1,0.0
1707470116,1921682675.0,6,366.38,81,418,0,0.0
1709008905,12023415646.0,5,702.22,59,4471,1,0.0
1710045373,19216821196.0,6,25794.56,45,36826,1,0.0
1714315724,192168000000.0,7,827.53,10,3221,1,1.0
1712912642,1921681260.0,5,38.95,6,13265,0,0.0
1701849807,22815810210.0,12,81684.48,11,17122,1,0.0
1703145799,34214220188.0,6,514.7,58,9441,1,0.0
1722440598,192168000000.0,5,922.06,4,1733,0,0.0
1711532924,15695102216.0,6,521.89,27,47578,1,0.0
1716264199,192168000000.0,10,17008.64,64,21397,1,0.0
1726468036,192168612.0,9,784.29,47,34529,1,0.5
1723962475,19216814916.0,9,904.14,29,24259,1,0.5
1719773037,19216819665.0,4,76.79,1,28405,1,1.0
1715089623,1921684317.0,5,698.64,26,48764,0,0.0
1726154883,19216823510.0,5,15790.08,26,3833,1,0.0
1705661881,751934252.0,13,67471.36,4,19288,1,0.0
1723527328,19216820352.0,5,64471.04,90,37023,1,0.0
1714534327,883931232.0,5,63928.32,11,21285,1,0.0
1720609422,19216823013.0,11,352.51,31,4952,1,0.0
1712455345,192168000000.0,7,694.0,27,12212,1,0.0
1701743790,1921681141.0,3,548.72,55,46598,1,0.5
1729824773,19216820856.0,8,945.18,87,17594,1,0.0
1723265029,512412164.0,4,249.81,87,31967,1,0.0
1719480799,22310317134.0,10,721.83,66,34042,1,0.0
1726336588,192168000000.0,6,77158.4,12,13559,1,0.0
1703618808,2122418288.0,7,232.73,63,6784,1,0.0
1703510767,192168000000.0,4,146.0,30,7008,0,0.0
1701546561,192168000000.0,6,25.64,75,26816,1,0.0
1701249764,192168000000.0,5,62822.4,53,19087,1,0.0
1729489404,19216820319.0,2,383.39,75,9590,1,0.0
1713497460,19216821134.0,9,394.25,77,14913,1,0.0
1731211127,192168000000.0,10,81203.2,80,40162,1,0.0
1718060378,7419675161.0,8,402.81,93,28644,1,0.0
1721589858,19216813132.0,5,917.23,2,8549,1,0.0
1701177958,192168000000.0,3,10.68,43,19286,0,0.5
1718258770,19216821398.0,4,610.47,36,42077,1,0.0
1722737858,81124152214.0,8,753.87,83,16806,1,0.0
1711573780,1921681050.0,6,996.02,45,13748,1,0.0
1727884357,192168000000.0,6,521.03,15,47033,0,0.0
1701054612,192168000000.0,7,498.14,46,32855,1,0.5
1701706117,192168000000.0,7,95.8,38,36099,1,0.0
1704810777,192168000000.0,6,151.97,28,43381,0,0.0
1722512898,36757334.0,7,115.55,86,37927,1,0.5
1716949180,19216846122.0,7,34344.96,91,21963,1,0.0
1710078546,1921681835.0,5,947.32,39,13378,1,0.5
1716329196,19216814180.0,9,940.74,75,18437,1,0.0
1710854546,192168000000.0,4,730.81,62,23159,0,0.0
1723584696,192168000000.0,8,86415.36,84,462,1,0.0
1729327426,1595037203.0,8,95.17,68,31698,1,0.0
1704878794,192168000000.0,4,696.82,36,15517,0,0.0
1712467343,19216821162.0,11,546.18,67,5799,1,0.0
1730059664,1871751651.0,9,8.3,63,24178,1,0.5
1717207257,19216815541.0,6,51732.48,66,48956,1,0.0
1717937214,192168000000.0,7,210.21,97,39540,1,0.0
1707774016,1921687587.0,8,979.15,41,33877,1,0.5
1725075554,192168000000.0,4,524.78,60,16373,1,0.0
1712935171,19216899186.0,3,742.43,1,12524,0,0.5
1709766259,1921682036.0,5,68782.08,27,7581,1,0.0
1727600039,192168000000.0,3,808.72,53,17325,1,0.0
1717889109,237193000000.0,6,658.31,43,32563,1,0.0
1727610057,19216879218.0,8,861.06,54,1187,1,0.0
1707503970,192168000000.0,4,300.84,69,20134,1,0.5
1732507536,19019018133.0,2,104.53,59,9552,1,0.0
1725895371,19216823252.0,5,442.54,33,44503,0,0.5
1726607743,192168000000.0,2,381.54,13,22520,1,0.5
1723403621,192168000000.0,9,805.21,48,25268,1,0.0
1714459073,19216814261.0,5,243.28,82,23349,1,0.0
1721104043,19216871227.0,7,649.09,67,8851,1,0.5
1730783628,19216810658.0,8,936.32,17,12740,1,0.0
1710917094,1921688198.0,6,113.74,52,44434,1,0.0
1721715626,11419850217.0,8,780.76,15,40213,1,0.0
1710521438,19216853165.0,3,846.33,32,7282,0,0.0
1724651308,19216862206.0,6,789.51,38,36020,1,0.0
1710507524,19216823719.0,10,32593.92,94,42626,1,1.0
1706152316,19216817248.0,4,912.62,29,18799,1,0.0
1721601893,1781184577.0,7,548.78,37,21566,1,0.0
1715004139,19216852151.0,5,43776.0,100,14982,1,1.0
1722342274,19216824216.0,8,798.68,83,18315,1,0.0
1712309532,1921684850.0,6,554.56,8,11808,0,0.0
1720648455,2348207114.0,6,510.47,38,46023,1,0.0
1705590697,19216819270.0,7,74403.84,77,4931,1,0.0
1701530194,19216815759.0,5,706.82,88,34267,1,0.0
1714311737,192168000000.0,5,840.0,56,42939,1,0.0
1704369800,192168000000.0,4,243.03,35,4640,0,0.5
1708171074,192168000000.0,7,952.71,69,12931,1,0.0
1713243018,75908151.0,8,420.96,88,27392,1,0.0
1704401036,192168000000.0,5,95938.56,85,14287,1,0.0
1720513972,19216859136.0,4,323.62,40,2459,0,0.5
1715671459,192168000000.0,7,247.51,55,35479,1,0.0
1725300696,1921681920.0,8,488.31,94,37380,1,0.0
1720655148,19216825020.0,10,172.18,48,3044,1,0.0
1726857092,1921681203.0,4,460.07,49,14308,1,0.5
1711112114,240189000000.0,5,983.72,77,40276,1,0.0
1705753163,19216813232.0,5,76.4,54,4952,1,0.5
1705586654,1921681438.0,1,545.31,7,16036,0,0.5
1705887268,19216822456.0,5,659.85,52,16268,1,0.0
1726966519,192168000000.0,5,852.22,73,31953,1,0.0
1708648388,1921685957.0,8,951.74,18,6191,1,0.0
1720251510,1507923193.0,3,92876.8,2,37308,1,0.0
1715575162,192168000000.0,6,925.15,43,2792,1,1.0
1712559624,132160000000.0,5,126.4,37,36730,1,0.0
1701426594,192168000000.0,4,760.78,63,33507,0,0.0
1728228648,6421488210.0,10,419.38,59,12870,1,0.5
1716198453,9421714136.0,8,231.02,37,10814,1,0.0
1702458444,19216895200.0,4,478.43,82,43491,0,0.0
1715947544,19216826208.0,6,131.34,36,8074,0,0.5
1703994919,192168000000.0,7,934.23,41,31209,1,0.0
1714520280,19216846121.0,5,543.72,88,19213,1,0.5
1723722245,71153140161.0,6,385.17,23,47472,1,0.0
1711438228,7119614251.0,6,978.62,78,7392,1,0.0
1703231389,1921686511.0,4,54.44,98,17776,1,0.0
1726215350,192168000000.0,6,74178.56,96,22188,1,0.5
1724352468,1921686027.0,6,15165.44,25,29018,1,0.5
1703678276,19216811911.0,6,88381.44,82,24822,1,0.0
1713986053,192168000000.0,8,162.06,39,13356,1,0.0
1703118761,192168000000.0,6,105.82,68,39657,1,0.0
1708220051,19216813416.0,7,3.08,19,10972,1,0.0
1703413477,192168000000.0,4,93.03,59,20201,1,0.0
1732066060,3511197232.0,12,153.72,93,41971,1,1.0
1726176305,1921685991.0,5,631.08,62,21180,1,0.0
1729619172,192168000000.0,5,797.93,6,26494,0,0.0
1727925096,19216824546.0,3,36.08,12,9733,1,0.5
1709407073,19216838166.0,8,72.9,97,19012,1,1.0
1711300771,1841782983.0,6,496.09,14,37603,1,0.0
1704810914,228326995.0,6,494.77,76,33994,1,0.0
1722695771,192168000000.0,1,580.7,36,40880,1,0.5
1706344098,192168000000.0,4,1597.44,76,23161,1,0.5
1703622663,19216828181.0,6,244.21,52,45240,1,0.5
1714656020,1842018920.0,3,779.51,63,42284,1,0.0
1719427624,19216819463.0,4,42076.16,20,32696,1,0.0
1727411449,1921686251.0,12,137.87,93,29940,1,0.0
1709818726,192168000000.0,5,965.04,57,30886,0,0.5
1724087926,1921685892.0,7,695.0,11,11389,1,0.0
1724701949,192168000000.0,9,633.34,40,47970,1,0.0
1727948723,1921682817.0,10,305.33,9,40702,1,0.0
1722884601,192168000000.0,3,63.58,15,40339,1,0.5
1719968411,1921685723.0,9,47656.96,88,5129,1,0.5
1715188545,192168000000.0,7,8796.16,22,14622,1,0.0
1725089614,2021914056.0,5,57.24,73,39077,1,0.0
1703394498,192168000000.0,6,28549.12,55,45104,1,0.0
1703402603,192168000000.0,8,939.53,89,45766,1,0.5
1714319594,192168000000.0,6,402.46,74,28800,1,0.0
1701383250,54140234239.0,5,90777.6,12,48128,1,0.0
1726118466,1719314175.0,5,569.66,54,43641,1,0.0
1703546984,5129197198.0,3,46.87,47,23390,1,0.0
1715658597,192168000000.0,5,596.07,92,4500,1,0.0
1714215357,24318514147.0,4,757.71,35,34391,1,0.0
1730031864,1921686275.0,4,989.4,56,23319,1,0.0
1731101654,22484133107.0,10,486.91,57,38695,1,0.5
1722701185,19216892207.0,10,74.76,81,25272,1,0.0
1712271565,19216815419.0,7,870.25,85,41075,1,0.0
1720646129,19216823673.0,6,913.83,79,11171,1,0.5
1710051416,19216824896.0,7,537.66,14,28657,1,0.5
1726834987,1921689257.0,6,33546.24,49,44089,1,0.0
1722028040,19216812319.0,6,532.79,12,1797,1,0.0
1718897349,192168000000.0,6,320.14,90,11857,0,0.5
1703633603,19216817724.0,4,41492.48,95,3498,1,0.5
1729213177,192168000000.0,4,138.17,76,37944,1,0.0
1714473267,19216840105.0,9,613.82,67,32109,1,0.5
1729103537,19216813273.0,8,466.95,27,40853,1,0.0
1722395018,6095225150.0,4,255.24,56,30446,1,0.0
1710989382,19216821391.0,6,54.6,24,12821,1,0.0
1701515466,1921686177.0,3,167.22,62,5184,1,0.0
1726212512,965893159.0,7,108.05,84,45416,1,0.0
1709320634,192157000000.0,4,244.92,12,17330,1,0.0
1705923359,192168000000.0,5,237.78,88,40263,0,0.0
1702159017,1921682293.0,8,848.3,34,1319,1,0.0
1704934521,19216812043.0,2,149.33,13,4900,1,0.5
1723851893,1921689824.0,4,936.22,89,26880,1,0.0
1709486609,192168000000.0,10,29.54,48,5964,1,0.0
1725761023,84394183.0,4,776.92,73,806,1,0.0
1712845301,1921687955.0,5,82339.84,58,25812,1,0.0
1703403679,192168000000.0,5,154.38,2,46828,1,0.0
1728486451,19216855240.0,8,95119.36,13,15850,1,0.0
1701045733,1921689229.0,1,410.08,68,47313,1,0.0
1713101649,16612715628.0,4,410.77,36,32285,1,0.0
1704629637,1912067986.0,5,261.11,56,24099,1,0.0
1711452775,85133193164.0,3,853.8,19,15803,1,0.0
1709221348,192168000000.0,7,24.99,63,31546,1,0.0
1707999795,19216832165.0,7,48.32,72,5054,1,0.5
1730245769,192168000000.0,4,936.6,20,26074,1,0.0
1718691507,15916748135.0,9,52879.36,18,47282,1,0.5
1732073177,1921686451.0,5,69345.28,90,15177,1,0.0
1727457848,19216818336.0,10,936.95,90,27177,1,0.5
1729614532,192168000000.0,9,143.2,53,32064,1,0.0
1726896679,19216832202.0,9,262.83,65,12288,1,0.5
1717680407,19216819597.0,5,791.52,88,48081,0,0.0
1730613691,192168000000.0,4,409.75,6,2573,1,0.5
1708363167,19216816037.0,8,469.78,70,43740,1,0.5
1718451574,15719234222.0,9,491.25,44,42826,1,0.0
1730725086,1921682944.0,6,58.22,87,47103,0,0.0
1718492409,192168738.0,3,68966.4,59,24895,1,0.0
1730631088,223180000000.0,5,400.8,64,18455,1,0.0
1727606780,1921681415.0,9,956.52,47,49979,1,0.5
1729413825,19216821102.0,5,173.61,80,10996,1,0.0
1711952429,187222000000.0,7,58.15,23,12100,1,0.0
1719812769,19216843252.0,3,790.4,23,42808,1,0.0
1722690342,425787243.0,8,239.21,68,27373,1,0.0
1724375265,1921682464.0,5,820.31,98,15650,1,0.5
1701535592,19216892103.0,8,197.3,7,47927,1,0.0
1715010465,192168000000.0,7,118.14,4,49505,1,0.0
1722164215,19216880230.0,6,525.15,74,6007,1,0.5
1722219836,299028155.0,5,491.28,97,32303,1,0.0
1706321520,19216811123.0,3,244.41,91,7510,1,0.0
1713894280,192168000000.0,7,633.74,72,11980,1,0.0
1709373390,19216815298.0,7,770.82,22,36277,1,0.0
1729880730,192168000000.0,12,262.65,4,31857,1,0.5
1730538692,192168000000.0,5,558.66,1,46522,1,0.0
1726029499,1921684451.0,4,37990.4,61,47990,1,0.5
1730293038,1921688421.0,6,302.93,60,49621,0,0.5
1731009659,19216822122.0,4,113.1,63,23695,1,0.5
1712786366,19216811142.0,6,6768.64,86,48184,1,0.0
1713981409,19216872147.0,8,7567.36,12,43652,1,0.0
1722685245,19216829217.0,11,336.82,50,10816,1,0.0
1726349432,19216820065.0,4,579.72,65,6561,1,0.0
1721993285,2041933720.0,7,706.62,59,4773,1,0.0
1715862290,19216822114.0,10,674.55,76,39022,1,0.5
1728708135,192168000000.0,5,148.88,3,40987,1,0.0
1703653676,192168000000.0,5,46049.28,45,23748,1,0.0
1731035671,192168000000.0,9,639.46,4,22633,1,0.0
1709822531,192168000000.0,2,70184.96,95,12785,1,0.0
1703449970,19216811611.0,3,80.49,92,28216,1,0.5
1722087908,192168000000.0,3,887.43,83,9224,1,0.0
1701855757,192168000000.0,3,327.5,12,29407,0,0.0
1703920207,1921689394.0,4,57661.44,9,1803,1,0.5
1717381763,192168000000.0,5,871.49,57,7209,1,0.0
1725709559,19216814280.0,3,315.79,17,47183,1,0.5
1730552029,1921681817.0,5,49.78,97,39818,1,0.5
1717046999,19216815970.0,7,198.44,99,9309,1,0.5
1729020158,192168000000.0,7,298.31,79,31506,1,0.0
1721389030,19216843240.0,3,239.21,37,42934,0,0.5
1717197419,1921684717.0,9,13393.92,92,10310,1,0.5
1702268011,19216812238.0,7,674.23,92,32853,1,0.5
1711731222,19216810363.0,11,618.98,99,12958,1,0.0
1728417706,19216835102.0,3,681.59,43,44575,1,0.0
1714831391,1921686820.0,6,636.58,85,45861,1,0.0
1720165238,192168000000.0,1,12.79,56,44169,1,0.0
1729144814,19216811364.0,8,24.45,39,37944,1,0.5
1710308011,1921684078.0,9,52602.88,95,49783,1,0.0
1720030215,21347150117.0,8,936.79,73,2687,1,0.0
1710741356,1921682378.0,5,95457.28,81,15286,1,0.5
1725549925,192168000000.0,2,228.0,2,45177,0,0.0
1716209371,1921686867.0,3,688.77,6,39092,0,0.0
1701651599,19216817677.0,4,196.91,34,28528,1,0.0
1710941343,1921681554.0,6,28753.92,6,29668,1,1.0
1717319073,19216876123.0,7,53.5,75,8890,1,0.0
1720634240,192168000000.0,4,3870.72,6,20607,0,0.0
1707703637,192168000000.0,11,807.81,79,4656,1,0.0
1725074955,192168000000.0,5,567.12,65,40861,1,0.0
1718157832,192168000000.0,9,835.55,39,8839,1,0.0
1728734984,192168000000.0,8,89712.64,85,28301,1,0.0
